id,followers_count,friends_count,created_at,language
27530741,1563,974,Sun Mar 29 23:27:18 +0000 2009,en
24880795,7149,183,Tue Mar 17 13:29:52 +0000 2009,en
2915054312,57790,79468,Sun Nov 30 20:42:44 +0000 2014,en
301073375,5266,1425,Wed May 18 20:46:08 +0000 2011,en
163285453,21535,20587,Tue Jul 06 01:17:54 +0000 2010,ko
2750127259,34444,1857,Wed Aug 20 19:25:47 +0000 2014,en
20121030,1402,1217,Thu Feb 05 04:51:54 +0000 2009,en
2533783604,18634,20931,Fri May 30 01:08:55 +0000 2014,en
14176902,4489,3811,Wed Mar 19 14:37:20 +0000 2008,en
14434063,431635,276,Fri Apr 18 15:18:43 +0000 2008,en
28146113,2480,1986,Wed Apr 01 17:12:27 +0000 2009,en
19577027,4800,5269,Tue Jan 27 04:23:27 +0000 2009,en
387862060,3943,4341,Sun Oct 09 20:02:35 +0000 2011,en
30584207,1968,1641,Sun Apr 12 02:43:08 +0000 2009,en
16008908,1658,2196,Wed Aug 27 07:05:31 +0000 2008,en
33084318,3962,3373,Sun Apr 19 01:35:04 +0000 2009,en
15726077,15642,909,Mon Aug 04 18:53:47 +0000 2008,en
469610782,1301,246,Fri Jan 20 19:53:11 +0000 2012,en
35840334,3765,679,Mon Apr 27 19:53:06 +0000 2009,en
16583468,24362,1068,Fri Oct 03 20:18:31 +0000 2008,en
18025764,582,1146,Wed Dec 10 18:15:08 +0000 2008,en
1618380482,5134,505,Wed Jul 24 18:41:59 +0000 2013,en
15954997,55724,212,Sat Aug 23 06:38:46 +0000 2008,en
22447422,3253,868,Mon Mar 02 03:51:34 +0000 2009,en
47629257,685,1035,Tue Jun 16 13:56:56 +0000 2009,en
632963692,7208,8389,Wed Jul 11 14:55:29 +0000 2012,en
2165900536,1299,1423,Sun Nov 03 05:33:20 +0000 2013,en
130600206,31588,2140,Wed Apr 07 19:36:04 +0000 2010,en
31176510,3653,2226,Tue Apr 14 17:40:13 +0000 2009,en
225959127,2041,1816,Sun Dec 12 22:57:20 +0000 2010,en
373457904,11473,11522,Wed Sep 14 16:22:59 +0000 2011,en
15410898,2329,463,Sun Jul 13 02:38:54 +0000 2008,en
812413382691323904,8,2,Fri Dec 23 21:43:39 +0000 2016,en
703808448,259278,292,Wed Jul 18 21:18:24 +0000 2012,en
29236749,7534,7569,Mon Apr 06 16:41:46 +0000 2009,en
163639637,3810,3016,Tue Jul 06 23:01:04 +0000 2010,en
483914609,1238,2110,Sun Feb 05 14:42:26 +0000 2012,en
164397041,47898,2373,Thu Jul 08 19:44:58 +0000 2010,en
919844534,1404,986,Thu Nov 01 21:03:28 +0000 2012,en
176677213,3946,468,Tue Aug 10 04:08:55 +0000 2010,en
1684517258,1126,1601,Tue Aug 20 00:28:16 +0000 2013,en
720601822960824320,2,0,Thu Apr 14 13:17:17 +0000 2016,en
16703058,543383,591975,Sun Oct 12 02:17:59 +0000 2008,en
3367408719,3058,131,Thu Jul 09 11:01:50 +0000 2015,en
164054177,3390,1026,Wed Jul 07 23:05:04 +0000 2010,en
26518235,685,944,Wed Mar 25 15:23:40 +0000 2009,en
325179894,1951,18,Mon Jun 27 21:34:03 +0000 2011,en
15905092,62141,27852,Tue Aug 19 15:05:05 +0000 2008,en
29607664,53261,380,Wed Apr 08 01:47:31 +0000 2009,en
83725282,324,843,Tue Oct 20 00:14:16 +0000 2009,en
2953494478,11410,1033,Wed Dec 31 17:32:01 +0000 2014,en
233527250,1378,669,Mon Jan 03 13:26:08 +0000 2011,en
384685672,3045,1922,Tue Oct 04 04:09:39 +0000 2011,en
17876489,5203,5703,Thu Dec 04 19:53:39 +0000 2008,en
209561944,3469,1509,Fri Oct 29 12:40:17 +0000 2010,en
390176029,138140,58160,Thu Oct 13 15:44:46 +0000 2011,en
189005006,656,1691,Fri Sep 10 03:28:55 +0000 2010,en
1344936576,1552,639,Thu Apr 11 18:04:02 +0000 2013,en
368988148,3517,4747,Tue Sep 06 15:34:12 +0000 2011,en
34895297,4033,2470,Fri Apr 24 10:35:18 +0000 2009,en
86031188,11067,11850,Thu Oct 29 09:46:14 +0000 2009,en
166001916,6751,676,Tue Jul 13 02:31:52 +0000 2010,en
238706098,5420,599,Sat Jan 15 20:55:57 +0000 2011,en
19102436,1756,311,Sat Jan 17 05:37:08 +0000 2009,en
19137014,1379,237,Sun Jan 18 05:13:13 +0000 2009,en
84076903,7751,1966,Wed Oct 21 13:09:19 +0000 2009,en
1137877393,405,1028,Thu Jan 31 20:41:02 +0000 2013,en
982411,457,261,Mon Mar 12 04:10:28 +0000 2007,en
58579942,30869,2157,Mon Jul 20 20:24:48 +0000 2009,en
89299553,1349,154,Wed Nov 11 22:21:48 +0000 2009,en
2355664849,477,514,Sat Feb 22 02:44:11 +0000 2014,en
29716801,8783,5721,Wed Apr 08 13:42:58 +0000 2009,en
848542128,2613,1895,Thu Sep 27 02:52:32 +0000 2012,en
62504114,667,389,Mon Aug 03 12:35:27 +0000 2009,en
1004891731,3789,805,Tue Dec 11 21:01:37 +0000 2012,en
3240985268,1380,1553,Wed Jun 10 04:17:49 +0000 2015,ko
803347712,111,113,Tue Sep 04 22:34:03 +0000 2012,en
39510422,59887,26703,Tue May 12 14:29:41 +0000 2009,en
15801558,559,335,Sun Aug 10 21:30:13 +0000 2008,en
49190063,19589,21360,Sun Jun 21 01:46:23 +0000 2009,en
1912521912,6799,6534,Fri Sep 27 23:16:10 +0000 2013,en
224760049,26175,22172,Thu Dec 09 20:11:06 +0000 2010,en
23124635,18425,276,Fri Mar 06 21:54:25 +0000 2009,en
1202005458,3480,3816,Wed Feb 20 20:00:13 +0000 2013,en
16529718,389,749,Tue Sep 30 16:12:21 +0000 2008,en
37435889,16899,17295,Sun May 03 15:30:02 +0000 2009,en
272107373,4852,4650,Fri Mar 25 21:10:47 +0000 2011,en
433032456,1156,1700,Sat Dec 10 02:14:07 +0000 2011,en
268416076,41526,15008,Fri Mar 18 18:40:06 +0000 2011,en
510694843,1442,2035,Thu Mar 01 19:06:10 +0000 2012,en
18538833,11789,11264,Thu Jan 01 23:11:33 +0000 2009,en
398797797,1207,661,Wed Oct 26 15:19:58 +0000 2011,en
96049490,2445,1305,Fri Dec 11 03:40:57 +0000 2009,en
198926177,1231,2631,Tue Oct 05 16:03:51 +0000 2010,en
17183587,1399,665,Wed Nov 05 06:24:28 +0000 2008,en
2903990020,1192,540,Wed Dec 03 16:39:32 +0000 2014,en
2225771168,777,483,Mon Dec 02 00:12:19 +0000 2013,en
27875696,4455,1102,Tue Mar 31 14:04:11 +0000 2009,en
232712997,949,1245,Sat Jan 01 01:52:25 +0000 2011,en
21236099,2695,996,Wed Feb 18 20:17:34 +0000 2009,en
243324496,732,955,Wed Jan 26 20:12:02 +0000 2011,en
49698134,1191797,4966,Mon Jun 22 17:29:54 +0000 2009,en
159651866,1518,709,Sat Jun 26 00:06:35 +0000 2010,en
214073707,1959,266,Wed Nov 10 14:09:17 +0000 2010,en
16073043,96771,1136,Mon Sep 01 00:16:59 +0000 2008,en
147776880,4289,3533,Tue May 25 01:17:12 +0000 2010,en
48355590,974,1426,Thu Jun 18 13:53:56 +0000 2009,en
2274644953,2735,2503,Fri Jan 03 15:11:37 +0000 2014,en
14985228,186743,759,Mon Jun 02 21:16:41 +0000 2008,en
21266972,2619,3993,Thu Feb 19 02:12:33 +0000 2009,en
55430367,1151,2471,Fri Jul 10 01:37:55 +0000 2009,en
796493114,4328,5000,Sat Sep 01 17:12:49 +0000 2012,en
15206518,3159,1675,Mon Jun 23 12:48:38 +0000 2008,en
44769565,8973,4076,Fri Jun 05 00:08:55 +0000 2009,en
586022342,4385,44,Sun May 20 21:52:41 +0000 2012,en
2804307961,1684,2095,Thu Sep 11 20:24:44 +0000 2014,en
342805933,1555,1256,Tue Jul 26 16:19:50 +0000 2011,en
20201631,1721,2676,Thu Feb 05 23:30:58 +0000 2009,en
19937569,796,1871,Mon Feb 02 22:20:32 +0000 2009,en
15688547,1988,115,Fri Aug 01 12:43:49 +0000 2008,en
183408798,5315,4698,Thu Aug 26 22:59:31 +0000 2010,en
19190916,1220,2641,Mon Jan 19 17:02:13 +0000 2009,en
17813701,19248,8934,Tue Dec 02 18:07:26 +0000 2008,en
1383097530,24082,997,Fri Apr 26 23:42:42 +0000 2013,en
15694150,5943,6377,Fri Aug 01 20:35:42 +0000 2008,en
369188720,1198,2027,Tue Sep 06 22:50:56 +0000 2011,en
2746041570,4405,4592,Tue Aug 19 18:34:59 +0000 2014,en
48650395,23353,7437,Fri Jun 19 08:25:40 +0000 2009,en
2491917133,3687,1415,Mon May 12 20:01:11 +0000 2014,en
95503338,3054,3063,Tue Dec 08 21:10:41 +0000 2009,en
231883124,1717,2360,Wed Dec 29 18:38:38 +0000 2010,en
1086952340,7795,8130,Sun Jan 13 19:04:44 +0000 2013,en
2562585720,1727,1777,Thu Jun 12 03:40:20 +0000 2014,en
16438594,12872,4990,Wed Sep 24 18:55:14 +0000 2008,en
49782398,3903,3559,Mon Jun 22 22:02:36 +0000 2009,en
378783339,936,426,Fri Sep 23 20:12:54 +0000 2011,en
1605797173,31,83,Fri Jul 19 11:58:59 +0000 2013,en
24057380,453,748,Thu Mar 12 22:41:48 +0000 2009,en
488052474,1663,203,Fri Feb 10 01:14:08 +0000 2012,en
34715823,6174,1092,Thu Apr 23 20:14:56 +0000 2009,en
46852285,1564,711,Sat Jun 13 08:16:13 +0000 2009,en
320332061,562,426,Sun Jun 19 18:35:47 +0000 2011,en
43822174,57798,1779,Mon Jun 01 03:39:29 +0000 2009,en
18130251,11230,186,Mon Dec 15 04:10:24 +0000 2008,en
2303751216,956465,253,Tue Jan 21 21:39:32 +0000 2014,en
855075362,1484,1639,Sun Sep 30 17:41:13 +0000 2012,en
310258379,5538,6219,Fri Jun 03 13:06:44 +0000 2011,en
1127187127,1397,1893,Mon Jan 28 06:23:38 +0000 2013,en
24467456,1541,728,Sun Mar 15 01:46:23 +0000 2009,en
3141135982,356,125,Mon Apr 06 17:05:54 +0000 2015,en
51537566,4133,1157,Sat Jun 27 19:53:16 +0000 2009,en
16108971,2467,2578,Wed Sep 03 05:30:38 +0000 2008,en
28802658,2843,2313,Sat Apr 04 14:35:21 +0000 2009,en
6274062,1635,2316,Wed May 23 23:21:07 +0000 2007,fr
24935003,85818,76991,Tue Mar 17 19:16:11 +0000 2009,en
235569197,13209,565,Sat Jan 08 14:47:56 +0000 2011,en
23165894,366,2068,Sat Mar 07 04:47:22 +0000 2009,en
607636586,1780,991,Wed Jun 13 23:18:14 +0000 2012,en
2475769051,1351,1001,Sat May 03 17:13:15 +0000 2014,en
39556282,7027,7743,Tue May 12 18:06:27 +0000 2009,en
20173312,596,469,Thu Feb 05 18:43:35 +0000 2009,en
115569945,2752,4592,Fri Feb 19 03:42:35 +0000 2010,en
212605713,242,666,Sat Nov 06 15:03:24 +0000 2010,en
385826640,6467,4722,Thu Oct 06 06:11:14 +0000 2011,en
492607071,1143,435,Tue Feb 14 22:33:31 +0000 2012,en
51294103,5864,5484,Sat Jun 27 00:49:01 +0000 2009,en
11345,2617,1234,Thu Nov 02 23:29:46 +0000 2006,en
17316879,9788,712,Tue Nov 11 19:19:14 +0000 2008,en
17963980,5433,5340,Mon Dec 08 14:55:53 +0000 2008,en
17829274,5191,4585,Wed Dec 03 04:48:33 +0000 2008,en
2889777647,858,599,Sun Nov 23 21:40:22 +0000 2014,en
55115421,293,460,Thu Jul 09 02:35:29 +0000 2009,en
28570569,796,1403,Fri Apr 03 14:15:04 +0000 2009,en
28993609,1425,1205,Sun Apr 05 14:18:45 +0000 2009,en
3041962232,1503,999,Thu Feb 26 01:09:54 +0000 2015,en
16038334,3259,5000,Fri Aug 29 05:34:34 +0000 2008,en
19787579,2791,547,Fri Jan 30 20:48:06 +0000 2009,en
110893482,2756,549,Wed Feb 03 03:32:59 +0000 2010,en
84647483,1178,1914,Fri Oct 23 17:47:10 +0000 2009,en
2799197819,690,1274,Thu Oct 02 01:04:50 +0000 2014,en
388986101,8837,8632,Tue Oct 11 17:22:20 +0000 2011,en
89770815,2431,2494,Fri Nov 13 19:15:08 +0000 2009,en
132918446,14576,11748,Wed Apr 14 14:34:52 +0000 2010,en
144612867,21038,19945,Sun May 16 20:32:55 +0000 2010,en
3001894039,202,310,Thu Jan 29 17:57:03 +0000 2015,en
49159163,1923,744,Sat Jun 20 23:34:46 +0000 2009,en
15074175,1854,3124,Tue Jun 10 15:33:57 +0000 2008,en
51648459,1867,2840,Sun Jun 28 04:19:46 +0000 2009,en
211589519,8073,7793,Wed Nov 03 17:53:10 +0000 2010,en
521678545,79,211,Sun Mar 11 21:04:53 +0000 2012,en
933788114,7949,7033,Thu Nov 08 06:15:03 +0000 2012,en
174307197,454,275,Tue Aug 03 16:27:11 +0000 2010,en
3355727894,4401,4858,Thu Aug 27 04:30:58 +0000 2015,en
711507721,7822,7833,Mon Jul 23 00:29:05 +0000 2012,en
19191701,1769,980,Mon Jan 19 17:20:43 +0000 2009,en
2734638811,10038,282,Fri Aug 15 14:40:47 +0000 2014,en
17667307,2075,2764,Thu Nov 27 02:42:43 +0000 2008,en
90945921,947,1234,Wed Nov 18 20:01:08 +0000 2009,en
261347393,703,130,Sat Mar 05 19:33:39 +0000 2011,en
224961768,33231,5974,Fri Dec 10 09:10:26 +0000 2010,id
479430035,616,66,Tue Jan 31 11:18:09 +0000 2012,en
335972576,207537,8854,Fri Jul 15 15:02:12 +0000 2011,en
1074837391,4587,4951,Wed Jan 09 20:37:42 +0000 2013,en
58512831,49187,5336,Mon Jul 20 16:13:59 +0000 2009,en
19358947,12884,1560,Thu Jan 22 20:25:23 +0000 2009,en
20243128,89896,410,Fri Feb 06 15:13:14 +0000 2009,en
1049085942,101552,55001,Mon Dec 31 00:06:12 +0000 2012,en
2958300824,7366,681,Sun Jan 04 10:11:40 +0000 2015,en
117536511,15042,16040,Thu Feb 25 21:30:40 +0000 2010,en
22925350,708,975,Thu Mar 05 14:38:34 +0000 2009,en
47428857,1594,995,Mon Jun 15 20:03:43 +0000 2009,en
975029622,3304,3558,Wed Nov 28 00:28:48 +0000 2012,en
406695706,2043,3126,Mon Nov 07 02:17:07 +0000 2011,en
32135704,1851404,703,Thu Apr 16 20:14:32 +0000 2009,en
572178516,341,550,Sat May 05 21:50:47 +0000 2012,en
112939702,30705,8464,Wed Feb 10 05:32:18 +0000 2010,en
46232483,1592,1735,Wed Jun 10 21:34:43 +0000 2009,en
151289620,692,207,Thu Jun 03 02:12:46 +0000 2010,en
2899270131,396,831,Sun Nov 30 15:13:31 +0000 2014,en
18266688,240532,2761,Sat Dec 20 14:32:44 +0000 2008,en
701290430,1447,837,Tue Jul 17 15:54:31 +0000 2012,en
14298413,359,836,Fri Apr 04 00:52:34 +0000 2008,en
15466386,69010,57196,Thu Jul 17 10:42:09 +0000 2008,en
835401603414962176,0,0,Sat Feb 25 08:10:38 +0000 2017,en
18424289,1403914,376,Sun Dec 28 08:02:32 +0000 2008,en
2316261613,7795,5650,Wed Jan 29 00:30:05 +0000 2014,en
2493728575,4915,5312,Wed May 14 03:01:56 +0000 2014,en
2218362828,3703,4186,Wed Nov 27 20:05:13 +0000 2013,en
254054375,20386,9,Fri Feb 18 14:12:04 +0000 2011,en
409652472,4189,708,Fri Nov 11 01:39:11 +0000 2011,en
19318562,3049,2823,Thu Jan 22 01:09:02 +0000 2009,en
346389650,1950,332,Mon Aug 01 05:34:52 +0000 2011,en
48075214,2342,1912,Wed Jun 17 19:09:31 +0000 2009,en
346892589,1490,481,Tue Aug 02 00:24:19 +0000 2011,en
153914621,10417,343,Wed Jun 09 22:03:52 +0000 2010,en
14900896,574,553,Sun May 25 18:49:20 +0000 2008,en
561654065,97564,94203,Tue Apr 24 02:22:06 +0000 2012,en
300876008,1371,2115,Wed May 18 14:15:20 +0000 2011,en
49629906,4456,4540,Mon Jun 22 13:38:07 +0000 2009,en
36735027,2109,2093,Thu Apr 30 18:32:53 +0000 2009,en
27526845,3590,1813,Sun Mar 29 23:05:40 +0000 2009,en
452935531,10385,3166,Mon Jan 02 11:58:48 +0000 2012,en
839679066,454,1128,Sat Sep 22 12:42:03 +0000 2012,en
860522078,2245,2719,Wed Oct 03 23:43:23 +0000 2012,en
89245686,2791,440,Wed Nov 11 18:13:09 +0000 2009,en
136871043,10496,74,Sun Apr 25 04:22:41 +0000 2010,en
354970356,4116,4597,Sun Aug 14 16:19:21 +0000 2011,en
48091134,3076,2105,Wed Jun 17 19:54:35 +0000 2009,en
17261778,1110,802,Sun Nov 09 00:29:55 +0000 2008,en
35787028,11645,10945,Mon Apr 27 16:36:11 +0000 2009,en
868388100581376000,0,5,Sat May 27 08:47:11 +0000 2017,en
25855335,3994,3709,Sun Mar 22 18:27:15 +0000 2009,en
18640054,2106,1673,Mon Jan 05 18:34:52 +0000 2009,en
41500585,1147,1940,Thu May 21 01:32:42 +0000 2009,en
68300343,3017,3124,Mon Aug 24 02:14:35 +0000 2009,en
24724263,3919,542,Mon Mar 16 16:54:47 +0000 2009,en
119245234,1570,1124,Wed Mar 03 02:34:54 +0000 2010,en
456339833,1388,1794,Fri Jan 06 04:16:47 +0000 2012,en
131703803,1985,530,Sun Apr 11 02:41:39 +0000 2010,en
7855622,1056,602,Tue Jul 31 18:40:29 +0000 2007,en
2183125940,5843,5544,Fri Nov 08 22:34:59 +0000 2013,en
27098871,1805,731,Fri Mar 27 21:14:02 +0000 2009,en
206602722,778,1350,Sat Oct 23 09:25:11 +0000 2010,en
60018602,2497,703,Sat Jul 25 08:52:05 +0000 2009,en
71048855,2842,1954,Wed Sep 02 19:17:15 +0000 2009,en
27076325,3294,2994,Fri Mar 27 19:26:30 +0000 2009,en
189873822,1985,1968,Sun Sep 12 13:29:25 +0000 2010,en
65619699,960,434,Fri Aug 14 12:05:49 +0000 2009,en
316869827,1309,2303,Tue Jun 14 02:45:53 +0000 2011,en
16197974,7522,1373,Tue Sep 09 04:35:11 +0000 2008,en
2922237746,6021,3637,Mon Dec 08 02:40:43 +0000 2014,en
356434482,26127,26851,Tue Aug 16 21:09:22 +0000 2011,en
16425299,3086,3561,Tue Sep 23 20:51:01 +0000 2008,en
253639811,1367,667,Thu Feb 17 17:22:29 +0000 2011,en
17561562,56318,314,Sat Nov 22 19:28:30 +0000 2008,en
392372010,11210,9356,Sun Oct 16 22:59:37 +0000 2011,en
20796447,5690,330,Fri Feb 13 19:11:37 +0000 2009,en
53200500,1846,1755,Thu Jul 02 21:54:37 +0000 2009,en
574670873,2597,1541,Tue May 08 18:04:50 +0000 2012,en
47496394,10454,10477,Tue Jun 16 00:52:25 +0000 2009,en
2565284792,363,497,Fri Jun 13 13:09:57 +0000 2014,en
107580392,3063,3858,Sat Jan 23 01:46:34 +0000 2010,en
82649553,27802,4048,Thu Oct 15 16:04:37 +0000 2009,en
541175711,6467,1102,Fri Mar 30 22:30:52 +0000 2012,en
492076394,11932,12483,Tue Feb 14 09:58:29 +0000 2012,en
151574869,1674,244,Thu Jun 03 18:41:27 +0000 2010,en
24358459,3483,707,Sat Mar 14 11:44:12 +0000 2009,en
37357729,10790,11816,Sun May 03 03:49:49 +0000 2009,en
16424044,14014,651,Tue Sep 23 19:33:31 +0000 2008,en
195849233,6649,6423,Mon Sep 27 18:35:28 +0000 2010,en
14459159,1424,2377,Mon Apr 21 06:47:43 +0000 2008,en
32138043,1542,1206,Thu Apr 16 20:21:52 +0000 2009,en
2800581040,331810,3150,Thu Oct 02 18:47:57 +0000 2014,en
25567158,3578,2708,Fri Mar 20 20:13:40 +0000 2009,en
1256057893,6295,5695,Sun Mar 10 04:09:37 +0000 2013,en
22582096,1721,868,Tue Mar 03 04:06:18 +0000 2009,en
154647635,60086,65971,Fri Jun 11 20:47:28 +0000 2010,en
17841033,1408,262,Wed Dec 03 16:51:59 +0000 2008,en
1641293239,2901,654,Fri Aug 02 20:33:16 +0000 2013,en
283840407,2813,2971,Mon Apr 18 03:52:43 +0000 2011,en
18541625,2963,3074,Fri Jan 02 01:30:45 +0000 2009,en
20112017,792,1380,Thu Feb 05 01:16:31 +0000 2009,en
298997025,6509,6068,Sun May 15 09:51:13 +0000 2011,en
1044706238,928,1628,Sat Dec 29 12:26:56 +0000 2012,en
145867095,483,845,Thu May 20 02:21:22 +0000 2010,en
59274071,8619,4217,Wed Jul 22 22:37:39 +0000 2009,en
60759206,3367,2433,Tue Jul 28 00:33:52 +0000 2009,en
103964031,2418,130,Mon Jan 11 20:43:01 +0000 2010,en
112888734,6321,5856,Wed Feb 10 01:23:32 +0000 2010,en
27545443,6484,257,Mon Mar 30 00:47:13 +0000 2009,en
588559501,540596,534630,Wed May 23 20:26:10 +0000 2012,en
539732451,18739,848,Thu Mar 29 04:09:46 +0000 2012,en
45154674,899,62,Sat Jun 06 15:54:47 +0000 2009,en
354041953,10267,1457,Sat Aug 13 01:40:59 +0000 2011,en
56413317,1435,612,Mon Jul 13 16:16:42 +0000 2009,en
18468610,2282,3799,Tue Dec 30 03:31:42 +0000 2008,en
331468901,2988,773,Fri Jul 08 06:45:10 +0000 2011,en
194411581,719,1060,Fri Sep 24 01:56:40 +0000 2010,en
55639295,2725,1866,Fri Jul 10 19:12:12 +0000 2009,en
161533318,4845,4153,Thu Jul 01 02:57:37 +0000 2010,en
6393032,37584,277,Mon May 28 19:57:02 +0000 2007,en
15440389,523,275,Tue Jul 15 13:47:06 +0000 2008,en
250192923,912,1257,Thu Feb 10 16:17:33 +0000 2011,en
38054768,4286,3790,Tue May 05 23:41:38 +0000 2009,en
16319594,47233,1836,Tue Sep 16 23:25:58 +0000 2008,en
142386580,6091,964,Mon May 10 19:08:44 +0000 2010,en
18244428,1438,1733,Fri Dec 19 16:07:25 +0000 2008,en
329443994,34801,33619,Tue Jul 05 02:48:47 +0000 2011,en
235271965,12119,809,Fri Jan 07 19:44:44 +0000 2011,en
20288207,11256,8033,Sat Feb 07 01:41:18 +0000 2009,en
1219375272,328,1,Mon Feb 25 17:29:54 +0000 2013,en
235247851,1301,943,Fri Jan 07 18:32:46 +0000 2011,en
18695309,160,95,Tue Jan 06 21:04:52 +0000 2009,en
36573744,1624,3185,Thu Apr 30 02:49:55 +0000 2009,en
24944181,640,0,Tue Mar 17 20:09:11 +0000 2009,en
22036565,1383,175,Thu Feb 26 17:40:30 +0000 2009,en
1330048478,2477,469,Fri Apr 05 20:42:03 +0000 2013,en
65183859,1924,1021,Wed Aug 12 22:29:02 +0000 2009,en
769896643,2856,5000,Mon Aug 20 17:22:16 +0000 2012,en
188857501,28098,1977,Thu Sep 09 19:19:59 +0000 2010,en
15380981,342,104,Thu Jul 10 18:15:22 +0000 2008,en
49106539,486,510,Sat Jun 20 20:14:02 +0000 2009,en
36691154,1567,1575,Thu Apr 30 15:37:39 +0000 2009,en
2426056399,2065,200,Thu Apr 03 18:53:24 +0000 2014,en
123358058,5750,747,Mon Mar 15 21:04:52 +0000 2010,en
19148087,2494,2873,Sun Jan 18 16:05:33 +0000 2009,en
20883703,2171,0,Sun Feb 15 00:53:53 +0000 2009,en
23027134,3653,4081,Fri Mar 06 03:56:10 +0000 2009,en
16405982,5312,5209,Mon Sep 22 17:02:54 +0000 2008,en
30805637,20478,6910,Mon Apr 13 04:19:43 +0000 2009,en
37814845,4051,4964,Tue May 05 01:03:09 +0000 2009,en
217849268,5689,3345,Sat Nov 20 18:17:31 +0000 2010,en
51964801,21398,17630,Mon Jun 29 04:57:57 +0000 2009,en
223774163,3003,3015,Tue Dec 07 08:54:43 +0000 2010,en
119065840,6154,1346,Tue Mar 02 15:27:24 +0000 2010,en
21874459,8029,1641,Wed Feb 25 15:13:11 +0000 2009,en
634676291,35286,10461,Fri Jul 13 16:05:40 +0000 2012,en
2377732207,9167,800,Fri Mar 07 22:22:41 +0000 2014,en
27467929,3805,4090,Sun Mar 29 17:51:22 +0000 2009,en
49424542,21585,21899,Sun Jun 21 20:53:58 +0000 2009,en
709683451,2055,2253,Sat Jul 21 22:35:52 +0000 2012,en
90911917,2118,3694,Wed Nov 18 17:09:19 +0000 2009,en
108617810,323690,1012,Tue Jan 26 14:24:27 +0000 2010,en
18070094,3543,3368,Fri Dec 12 04:37:07 +0000 2008,en
138877648,517,1590,Fri Apr 30 22:01:23 +0000 2010,en
371501976,1267,384,Sun Sep 11 00:12:45 +0000 2011,en
49633388,6590,7265,Mon Jun 22 13:51:47 +0000 2009,en
114207661,1178,220,Sun Feb 14 14:50:50 +0000 2010,en
87095316,8988,3961,Tue Nov 03 03:04:39 +0000 2009,en
245441097,42238,3069,Mon Jan 31 18:13:37 +0000 2011,en
1380181963,5587,5390,Thu Apr 25 18:53:12 +0000 2013,en
748163461,419,548,Thu Aug 09 23:32:54 +0000 2012,en
17893690,8756,292,Fri Dec 05 08:58:25 +0000 2008,en
235768743,1116,1132,Sun Jan 09 01:44:21 +0000 2011,en
17426310,11238,12411,Sun Nov 16 19:12:44 +0000 2008,en
17285393,934,2261,Mon Nov 10 11:58:45 +0000 2008,en
707242468,7202,6836,Thu Oct 10 01:42:10 +0000 2013,en
22685200,2802984,876,Tue Mar 03 21:44:20 +0000 2009,en
25447696,1766,396,Fri Mar 20 03:05:43 +0000 2009,en
233951294,2570,1441,Tue Jan 04 14:07:39 +0000 2011,en
1073825472,2128,2579,Wed Jan 09 13:50:32 +0000 2013,en
2993959370,13509,5919,Sat Jan 24 00:12:15 +0000 2015,en
16819340,2261,2969,Fri Oct 17 03:11:23 +0000 2008,en
16190045,5264,3638,Mon Sep 08 19:28:10 +0000 2008,en
368927341,1813,2561,Tue Sep 06 13:29:51 +0000 2011,en
229323985,17022,480,Wed Dec 22 03:33:01 +0000 2010,en
144728043,1645,662,Mon May 17 04:22:06 +0000 2010,en
1659156038,3446,3608,Sat Aug 10 03:17:49 +0000 2013,en
1551777583,2323,2311,Thu Jun 27 23:38:23 +0000 2013,en
1631816228,1908,1573,Tue Jul 30 02:34:56 +0000 2013,en
512471238,173,213,Fri Mar 02 21:33:16 +0000 2012,en
262841688,1300,2352,Tue Mar 08 21:39:56 +0000 2011,en
14116906,15485,16923,Mon Mar 10 19:58:01 +0000 2008,en
14574170,1691,1946,Mon Apr 28 19:46:10 +0000 2008,en
81163402,53010,1971,Fri Oct 09 17:50:17 +0000 2009,en
45395795,1892,780,Sun Jun 07 18:47:11 +0000 2009,en
45673524,6246,6816,Mon Jun 08 21:17:27 +0000 2009,en
17544850,9342,4646,Fri Nov 21 20:24:34 +0000 2008,en
325162736,3122,1120,Mon Jun 27 20:57:33 +0000 2011,en
65376147,1018,1723,Thu Aug 13 14:33:56 +0000 2009,en
1061621425,803,519,Fri Jan 04 22:43:27 +0000 2013,en
151962029,1006,1910,Fri Jun 04 18:07:48 +0000 2010,en
242473304,3062,4619,Mon Jan 24 21:34:56 +0000 2011,en
14412914,14774,16164,Wed Apr 16 21:06:56 +0000 2008,en
2337069912,1555,1500,Mon Feb 10 18:08:37 +0000 2014,en
2497061426,544,489,Thu May 15 20:03:26 +0000 2014,en
2583075885,1844,2207,Wed Jun 04 19:50:06 +0000 2014,en
813752696,1767,1082,Sun Sep 09 19:35:12 +0000 2012,en
145709490,960,1195,Wed May 19 17:35:49 +0000 2010,en
193872188,12069,1068,Wed Sep 22 21:24:46 +0000 2010,en
120518554,1152,164,Sat Mar 06 17:44:32 +0000 2010,en
1140256868,790,1441,Fri Feb 01 17:20:27 +0000 2013,en
25918998,1424,1809,Mon Mar 23 00:48:00 +0000 2009,en
729258043,696,712,Tue Jul 31 21:14:07 +0000 2012,en
2800270571,2006,65,Thu Oct 02 15:59:06 +0000 2014,en
96184413,8105,2691,Fri Dec 11 19:01:44 +0000 2009,en
153112228,27356,27601,Mon Jun 07 18:26:05 +0000 2010,en
